gene,distance,Z,FC,p.value,p.adj
FLI1,1.85225073599241e-09,0.139163731124199,0.00975642736214528,0.921317212976015,0.999950297526443
RAD21,1.85102707824139e-09,0.13870475651361,0.00974354078665096,0.921369024751714,0.999950297526443
EMC2,1.8496173660303e-09,0.138175633872996,0.00972870539262907,0.921428714807232,0.999950297526443
CCDC115,1.84956911914549e-09,0.138157517979213,0.00972819785672976,0.921430757685385,0.999950297526443
HNRNPAB,1.84955048513421e-09,0.138150521099691,0.00972800183871283,0.921431546690134,0.999950297526443
RHOQ,1.84886540217396e-09,0.137893232409063,0.00972079657011359,0.921460554653111,0.999950297526443
SRPK2,1.84832029980284e-09,0.137688449086047,0.00971506543563028,0.921483635595794,0.999950297526443
GOLGA7,1.84614625183091e-09,0.1368711273406,0.00969222459280407,0.921575690662458,0.999950297526443
ZNF292,1.84505112810561e-09,0.136459070689057,0.00968072925547188,0.921622061558653,0.999950297526443
UBE2Q2,1.84198420624408e-09,0.135303842263125,0.00964857257025247,0.921751925850954,0.999950297526443
DARS,1.84169308017614e-09,0.135194086627964,0.00964552289262071,0.921764253264292,0.999950297526443
MRPL41,1.83965187724325e-09,0.134424076289203,0.00962415390429926,0.921850686286498,0.999950297526443
JUND,1.8395633627844e-09,0.134390667071326,0.0096232277983426,0.921854434377734,0.999950297526443
LENG1,1.83826863651077e-09,0.133901804075753,0.00960968647489625,0.921909258977185,0.999950297526443
COX11,1.83786920659197e-09,0.133750920395589,0.00960551082918551,0.921926172731652,0.999950297526443
GYG1,1.8361990970998e-09,0.133119698716255,0.00958806131124129,0.921996893459588,0.999950297526443
MRPS14,1.83532134243937e-09,0.132787727903876,0.00957889677785278,0.922034062197217,0.999950297526443
C1D,1.83456282475245e-09,0.13250073001851,0.00957098071320495,0.922066181952943,0.999950297526443
EXOSC8,1.83419977618871e-09,0.132363324112387,0.0095671930130065,0.922081555444561,0.999950297526443
ACSL3,1.8336201415078e-09,0.132143890879091,0.00956114721503581,0.922106100455079,0.999950297526443
TMEM203,1.83168637393973e-09,0.131411338423733,0.00954099114611991,0.922187987646813,0.999950297526443
STAT3,1.82627631914216e-09,0.129357935028536,0.00948471398268309,0.922417085843433,0.999950297526443
CLASRP,1.82610004951841e-09,0.129290932947653,0.00948288316851277,0.922424550396159,0.999950297526443
ACOT13,1.82549356609719e-09,0.129060354190176,0.00947658531382086,0.922450233418447,0.999950297526443
NUDT5,1.82495600813775e-09,0.128855918571004,0.00947100494486756,0.92247299769125,0.999950297526443
HAGH,1.82468739139316e-09,0.128753740753694,0.00946821706036726,0.922484372981185,0.999950297526443
SNRNP25,1.82384048713241e-09,0.128431496206446,0.00945943000727757,0.922520237496658,0.999950297526443
DCP1A,1.82294672327086e-09,0.128091265573118,0.00945016118666618,0.922558086583055,0.999950297526443
HCG18,1.82221355145522e-09,0.127812047963413,0.00944256118559096,0.92258913505303,0.999950297526443
NDUFB1,1.81863882804211e-09,0.126449117691824,0.00940554967772319,0.922740519664898,0.999950297526443
PSMD11,1.81845461900732e-09,0.126378814744032,0.00940364440719374,0.922748320739622,0.999950297526443
C3orf38,1.81750808337538e-09,0.126017463555205,0.00939385745086296,0.9227884057267,0.999950297526443
TRMT112,1.81718711018189e-09,0.125894887133662,0.00939053982029868,0.922801998715731,0.999950297526443
DGCR6L,1.81599087706701e-09,0.125437874258868,0.00937818052359256,0.9228526585455,0.999950297526443
FAM215B,1.8145000406888e-09,0.124867904647522,0.00936278882324858,0.922915795103239,0.999950297526443
PTEN,1.81350524843237e-09,0.124487329668589,0.00935252541578459,0.922957924583356,0.999950297526443
PLEK,1.81053818009913e-09,0.123351032474698,0.00932194719547495,0.923083581294187,0.999950297526443
ZNF672,1.8101740275276e-09,0.123211449685648,0.00931819773611305,0.923099003455674,0.999950297526443
SYNRG,1.80656893501173e-09,0.121828127695794,0.00928111896578519,0.923251683653405,0.999950297526443
DDAH2,1.80581477224024e-09,0.121538409565525,0.00927337166837482,0.9232836237522,0.999950297526443
SMARCA2,1.803404359304e-09,0.120611647531674,0.00924863188094693,0.923385709741611,0.999950297526443
C2orf69,1.80324016994167e-09,0.120548476224727,0.00924694789051336,0.923392663547722,0.999950297526443
RP11-693J15.5,1.80291391116237e-09,0.120422932829837,0.0092436021076733,0.923406481392642,0.999950297526443
PPP1R15B,1.80161297544766e-09,0.119922119282121,0.00923026703553615,0.923461579382545,0.999950297526443
TIFA,1.80123021719617e-09,0.119774704862061,0.00922634545456928,0.923477790253699,0.999950297526443
XPA,1.8009855429293e-09,0.119680455924649,0.00922383906092173,0.923488152902639,0.999950297526443
ITGB2-AS1,1.8008445529869e-09,0.119626140768782,0.00922239494312805,0.923494124232353,0.999950297526443
MAPRE2,1.80042131240498e-09,0.1194630664205,0.0092180604955895,0.923512049714633,0.999950297526443
MZT1,1.79951666705049e-09,0.119114383410552,0.00920879935153585,0.923550364233807,0.999950297526443
CCDC90B,1.79940573765378e-09,0.119071615607038,0.00920766405216393,0.923555062447889,0.999950297526443
C1orf162,1.79921285686558e-09,0.118997246162765,0.00920569019348629,0.923563231571371,0.999950297526443
ITGB7,1.79912945463964e-09,0.118965086218949,0.0092048367566564,0.923566763927135,0.999950297526443
DHPS,1.79584515360549e-09,0.117697516397757,0.00917126067226406,0.923705865964825,0.999950297526443
TMEM242,1.79465645825304e-09,0.117238191979779,0.00915912351569931,0.923756212091234,0.999950297526443
LST1,1.79354626514016e-09,0.116808937269214,0.00914779516295212,0.923803233601479,0.999950297526443
CUL3,1.79337530766865e-09,0.116742814078002,0.00914605134465415,0.92381047441812,0.999950297526443
MRPS18C,1.79312675915043e-09,0.116646669286639,0.00914351637054956,0.92382100157529,0.999950297526443
MEF2A,1.79214726559594e-09,0.116267651799122,0.00913352982699066,0.92386248770021,0.999950297526443
SLC30A7,1.79199921982571e-09,0.116210347782105,0.00913202088335239,0.923868758147768,0.999950297526443
DDHD1,1.79196749854566e-09,0.116198068846502,0.00913169758318043,0.923870101696549,0.999950297526443
NIN,1.79180250338484e-09,0.116134197781725,0.00913001606100033,0.923877090038696,0.999950297526443
CAMK2G,1.79105230979405e-09,0.115843719942443,0.00912237253367146,0.923908864435505,0.999950297526443
MYL6B,1.78965195140520e-09,0.11530118251192,0.00910811321043347,0.923968176841433,0.999950297526443
WBP2,1.78893273474708e-09,0.115022379408591,0.00910079403258256,0.923998639543573,0.999950297526443
HELZ,1.78599125566895e-09,0.11388099668164,0.00907089040747015,0.924123228197098,0.999950297526443
TRIM44,1.78563549316841e-09,0.113742827523361,0.00906727699533044,0.924138296923087,0.999950297526443
TIPIN,1.78354814790024e-09,0.112931621532675,0.00904609072794906,0.924226709358025,0.999950297526443
RRP7A,1.78139475214853e-09,0.112093788674456,0.00902426002634237,0.924317920434693,0.999950297526443
STAG3,1.77874122524181e-09,0.111060026206253,0.00899739536655068,0.9244303168637,0.999950297526443
HMBOX1,1.77821967230448e-09,0.110856664890538,0.00899211980432382,0.924452408653488,0.999950297526443
ARL5A,1.77653925991057e-09,0.110201056417192,0.00897513278058638,0.924523587476089,0.999950297526443
CYB5R4,1.7756070157355e-09,0.109837086486591,0.00896571579765093,0.924563075688022,0.999950297526443
CHMP2B,1.7755574859131e-09,0.109817743743079,0.00896521561476851,0.924565173688766,0.999950297526443
ADH5,1.77473319989442e-09,0.109495761400761,0.00895689351131903,0.924600089147996,0.999950297526443
PSMD6,1.7740393965646e-09,0.109224636643288,0.0089498917739889,0.924629477678348,0.999950297526443
RAB8B,1.7739467666269e-09,0.10918843095937,0.00894895717662251,0.924633401359627,0.999950297526443
TAF3,1.77319178090055e-09,0.108893266577327,0.0089413415059332,0.924665381621802,0.999950297526443
SNRPC,1.76973811424628e-09,0.107541499919253,0.00890654511192499,0.924811676223955,0.999950297526443
UPF3B,1.76956958956824e-09,0.107475474369048,0.00890484892742208,0.924818814861829,0.999950297526443
FBXO18,1.76853634556124e-09,0.107070531917024,0.00889445295806972,0.924862582796513,0.999950297526443
ELP6,1.76589685303109e-09,0.106035044532637,0.00886792331062833,0.924974392013409,0.999950297526443
RBM26,1.76247144896717e-09,0.104689017658788,0.0088335535122913,0.925119494745483,0.999950297526443
FDFT1,1.76155233353103e-09,0.10432741918366,0.00882434265286874,0.92515842960137,0.999950297526443
FAM162A,1.76131154373215e-09,0.104232657638036,0.00882193038678952,0.925168629781881,0.999950297526443
GALM,1.76108538835491e-09,0.104143644041561,0.00881966503071111,0.925178210039764,0.999950297526443
PCF11,1.75922940091747e-09,0.103412721213436,0.0088010849414556,0.92525683267157,0.999950297526443
BOD1L1,1.75908372472336e-09,0.103355319790493,0.00879962742207357,0.925263003781841,0.999950297526443
NUP160,1.75830493570609e-09,0.10304837258444,0.00879183752999551,0.925295994786612,0.999950297526443
ERAP2,1.7579316227432e-09,0.102901190891493,0.00878810466383318,0.925311809089259,0.999950297526443
RMND5B,1.75764578945934e-09,0.102788478453395,0.00878524706850131,0.92532391759326,0.999950297526443
EPB41,1.75715742135553e-09,0.102595859796028,0.00878036572275826,0.925344605941729,0.999950297526443
POLR3K,1.75678096090793e-09,0.102447343804053,0.00877660384430346,0.925360553669872,0.999950297526443
EMC10,1.7553308297645e-09,0.10187497179282,0.00876212056605755,0.925421984831876,0.999950297526443
LMO4,1.75020555780792e-09,0.0998483570999868,0.00871102741851805,0.925639107660293,0.999950297526443
LETMD1,1.74946926684634e-09,0.0995567469770396,0.00870369970594186,0.925670299743636,0.999950297526443
NDUFB5,1.74866370153424e-09,0.0992375652758436,0.00869568609351761,0.925704426682627,0.999950297526443
TUBA4A,1.74769925302989e-09,0.0988552446594452,0.00868609679546557,0.925745284723086,0.999950297526443
H2AFX,1.74757346088211e-09,0.0988053639654411,0.00868484646197954,0.92575061381486,0.999950297526443
SAMD9L,1.74665886439088e-09,0.0984425927110538,0.00867575837297926,0.925789360122333,0.999950297526443
LYRM1,1.74621550701144e-09,0.0982666709109297,0.00867135456706342,0.925808142743356,0.999950297526443
CYTH1,1.74611075870354e-09,0.0982251010764054,0.00867031428025855,0.925812580360815,0.999950297526443
PICALM,1.74595547185328e-09,0.0981634703808607,0.0086687721948902,0.925819159026348,0.999950297526443
MMP24-AS1,1.7457247599088e-09,0.0980718950177194,0.00866648134935429,0.925828933055309,0.999950297526443
TSPAN33,1.74353372190172e-09,0.097201636276825,0.00864474060959368,0.925921756154121,0.999950297526443
MOB4,1.74282181290085e-09,0.0969186465708261,0.00863768251586576,0.925951916322508,0.999950297526443
PPP1R12A,1.74267595314012e-09,0.0968606523863508,0.00863623677129856,0.925958095713822,0.999950297526443
GPR65,1.7419954940989e-09,0.0965900385501902,0.00862949374133972,0.925986923618629,0.999950297526443
ZFAND1,1.74062058951586e-09,0.0960429380984595,0.00861587711799345,0.926045172268133,0.999950297526443
RB1,1.73888545207214e-09,0.0953519005345445,0.00859870820735426,0.926118682962581,0.999950297526443
CLK4,1.73882171719274e-09,0.0953265047899989,0.00859807788683896,0.926121383161408,0.999950297526443
DPM1,1.73571939167707e-09,0.0940892710206772,0.00856742466821661,0.926252817649578,0.999950297526443
RAPGEF1,1.73491005043056e-09,0.0937661489880969,0.0085594367946147,0.926287106888198,0.999950297526443
DDRGK1,1.73430243178552e-09,0.0935234675346748,0.00855344229059576,0.926312849865747,0.999950297526443
XPO6,1.73305485619639e-09,0.0930249323137676,0.00854114082866172,0.926365706139255,0.999950297526443
SP140L,1.73281143910694e-09,0.0929276218121749,0.00853874169671732,0.92637601907552,0.999950297526443
EMP3,1.73252193568726e-09,0.0928118703229282,0.00853588877416015,0.926388284583429,0.999950297526443
RP11-160E2.6,1.73146556390324e-09,0.0923893457401939,0.00852548276096735,0.926433040460367,0.999950297526443
REPIN1,1.73121106622774e-09,0.0922875154164432,0.00852297672661853,0.926443822936369,0.999950297526443
TIMM10B,1.73018454016881e-09,0.0918766326939932,0.00851287228124843,0.92648731460077,0.999950297526443
CHMP7,1.72984549421019e-09,0.0917408728553351,0.00850953625311752,0.926501679284905,0.999950297526443
CYB5R1,1.72863041180091e-09,0.0912541226058532,0.00849758587211872,0.926553160039276,0.999950297526443
CTSS,1.72790385265051e-09,0.090962912779027,0.00849044414739204,0.926583943129701,0.999950297526443
REST,1.72612383792289e-09,0.090248972733277,0.0084729601523752,0.926659359827242,0.999950297526443
LCP2,1.7254723342167e-09,0.0899874862711526,0.00846656533519925,0.926686963279326,0.999950297526443
TMEM55B,1.72460229036911e-09,0.0896381387479415,0.00845802920771165,0.926723826159887,0.999950297526443
PCM1,1.72403216161204e-09,0.0894091237632582,0.00845243792601495,0.926747982025778,0.999950297526443
PSMG3,1.72328116408662e-09,0.0891073444014456,0.00844507567657605,0.926779801249123,0.999950297526443
MAD1L1,1.72260566198213e-09,0.0888357938768648,0.0084384562711809,0.92680842188599,0.999950297526443
BRWD1,1.7206537465385e-09,0.0880505516522741,0.00841934357278506,0.926891123956292,0.999950297526443
SHC1,1.72027973378623e-09,0.0878999910597278,0.00841568380145593,0.926906970854324,0.999950297526443
STK40,1.71935703148722e-09,0.0875284182006591,0.00840665842244815,0.926946065819752,0.999950297526443
MRPL9,1.71888095395855e-09,0.0873366264223527,0.00840200358113278,0.926966237329237,0.999950297526443
ADPGK,1.71817450091224e-09,0.0870519317627298,0.00839509862212052,0.926996169986525,0.999950297526443
MIR155HG,1.71735228338188e-09,0.0867204431576857,0.0083870657411023,0.927031007754712,0.999950297526443
GNB5,1.71666039027044e-09,0.0864413783708972,0.0083803090795714,0.927060323720448,0.999950297526443
ZNF92,1.71393116867221e-09,0.085339531288148,0.00835368349953282,0.927175963598052,0.999950297526443
ATXN7,1.71344561013271e-09,0.0851433237374731,0.00834895095499385,0.927196537365388,0.999950297526443
C1GALT1C1,1.71217100337476e-09,0.0846280180206207,0.0083365342536161,0.927250544396853,0.999950297526443
ATIC,1.7107296349482e-09,0.0840448481008793,0.00832250416027369,0.927311617778247,0.999950297526443
MEF2D,1.70835324829731e-09,0.083082342015471,0.00829939852059747,0.92741231050409,0.999950297526443
GPATCH2,1.70783132216503e-09,0.0828707741757127,0.00829432812747978,0.927434425817293,0.999950297526443
SLC25A19,1.70583021396726e-09,0.0820590286801168,0.00827490217628526,0.927519218286707,0.999950297526443
XAF1,1.70473736677823e-09,0.0816153306069679,0.00826430287193963,0.927565525581568,0.999950297526443
U2AF1,1.70405884307496e-09,0.0813397109693789,0.00825772542542092,0.927594276840147,0.999950297526443
PPP1R7,1.70230937750059e-09,0.0806285822137895,0.00824077860385298,0.927668407828802,0.999950297526443
ESD,1.70206542809007e-09,0.0805293649761379,0.00823841688386967,0.927678744870314,0.999950297526443
ENSA,1.70116564998932e-09,0.080163295797649,0.00822970888987469,0.927716871911903,0.999950297526443
C11orf57,1.70051185243226e-09,0.0798971854314942,0.00822338436806265,0.927744575920599,0.999950297526443
MYO9B,1.69976257315331e-09,0.0795920907923677,0.00821613919180959,0.927776325978175,0.999950297526443
TPD52,1.6983254923649e-09,0.0790065720935032,0.00820225223524958,0.927837221348065,0.999950297526443
